Y1,Y2,Y3,Y4,Y5
100,10000,10000,10000,10000
#ff4,#f40,#4af,#080,yellow
0,2,0,0,0
,A,,,
{},{},{},{},"{""0"": ""disable"", ""1"": ""enable"", ""2"": ""rsvd""}"
0.0,19.970792370482364,50,-30,2
0.6279051952931337,18.524916030704286,50,20,2
1.2533323356430426,17.897676111658225,50,20,1
1.8738131458572462,19.600796419012013,50,20,2
2.486898871648548,19.86383487343798,50,20,2
3.090169943749474,20.42670153893439,50,20,1
3.6812455268467796,22.16403816194801,50,20,1
4.257792915650727,17.72598119444988,50,20,1
4.817536741017153,20.005556239617125,50,20,1
5.358267949789966,21.1285739963165,50,20,1
5.877852522924732,18.61905290743255,50,20,1
6.3742398974868975,18.439180250152095,50,20,1
6.845471059286887,17.858069844928206,50,20,1
7.289686274214116,17.96276537924544,50,20,2
7.705132427757892,18.439024944473136,50,20,1
8.090169943749475,22.07214852358472,50,20,1
8.443279255020151,18.564359811431448,50,20,1
8.763066800438637,20.061782743773257,50,20,2
9.048270524660197,20.040305719334352,50,20,1
9.297764858882514,19.83691609116324,50,20,1
9.510565162951535,21.163900947155344,50,-30,2
9.68583161128631,21.90536950911362,50,20,1
9.822872507286887,21.31020220127224,50,20,1
9.921147013144779,21.652541148639354,50,20,2
9.980267284282716,17.54489632066946,50,20,1
10.0,17.54256611605704,50,20,2
9.980267284282716,17.998734820165215,50,20,1
9.921147013144777,21.945931820382242,50,20,1
9.822872507286887,19.885256214830992,50,20,1
9.68583161128631,19.29429122463293,50,20,1
9.510565162951535,17.840199327374208,50,20,1
9.297764858882513,18.654289122499836,50,20,1
9.048270524660195,18.344403799021286,50,20,2
8.763066800438635,19.04571242819764,50,20,2
8.44327925502015,20.085794604009354,50,20,1
8.090169943749475,18.459808071836026,50,20,1
7.705132427757892,19.22378911023478,50,20,2
7.289686274214116,19.25706225958102,50,20,1
6.845471059286885,21.920290227274297,50,20,2
6.374239897486895,20.360346403785336,50,20,2
5.877852522924733,20.528977960455016,50,-30,2
5.358267949789966,19.785786337373438,50,20,1
4.817536741017152,20.508705938731577,50,20,1
4.257792915650725,20.42087139501061,50,20,1
3.681245526846777,21.666596959655188,50,20,1
3.090169943749471,21.400671526281215,50,20,2
2.486898871648548,19.0932904431686,50,20,2
1.8738131458572456,20.931745109470153,50,20,1
1.2533323356430408,22.429686820417952,50,20,1
0.6279051952931314,18.105485357144417,50,20,1
-3.216245299353273e-15,19.751414877242826,50,20,2
-0.6279051952931334,20.861478713637286,50,20,2
-1.253332335643043,18.81740850406002,50,20,2
-1.8738131458572478,20.801115891371214,50,20,1
-2.4868988716485503,22.207719595603113,50,20,1
-3.090169943749477,20.67496637433091,50,20,2
-3.6812455268467836,21.059949140361947,50,20,1
-4.257792915650727,20.72403582648916,50,20,2
-4.817536741017154,18.500259248381976,50,20,2
-5.358267949789967,19.897174343803048,50,20,2
-5.877852522924734,21.960688299207046,50,-30,2
-6.3742398974869,20.23576341823966,50,20,2
-6.845471059286887,20.26251487370873,50,20,2
-7.289686274214116,19.99510766844005,50,20,2
-7.705132427757894,21.90350394326089,50,20,2
-8.090169943749473,20.024694330126664,50,20,2
-8.443279255020153,21.72056267119584,50,20,2
-8.763066800438637,20.441133384749346,50,20,1
-9.048270524660198,18.81478836924257,50,20,2
-9.297764858882514,18.64180212178242,50,20,1
-9.510565162951535,20.748952193094972,50,20,1
-9.685831611286313,18.57153306675404,50,20,1
-9.822872507286887,20.920410484198587,50,20,1
-9.921147013144779,20.05005228264316,50,20,2
-9.980267284282716,17.690468517295482,50,20,2
-10.0,21.927231723516197,50,20,2
-9.980267284282716,22.11528298347153,50,20,1
-9.921147013144779,22.024443551111055,50,20,2
-9.822872507286887,20.404816352890467,50,20,1
-9.68583161128631,20.78930513588235,50,20,1
-9.510565162951536,20.12092866354457,50,-30,1
-9.297764858882513,17.86404141836534,50,20,1
